title,price,datetime,nb_rooms,nb_baths,surface_area,link,city_name,equipements
appartement Casablanca  182m**2,111805,2024-12-12 18:33:13,3,1,182,https://example.com/property2570,Meknès,Meubles/Ascenseur
appartement Marrakech  172m**2,354059,2024-11-01 11:43:01,3,2,172,https://example.com/property2571,Agadir,Piscine/Sauna/Garage
appartement Rabat  73m**2,150988,2024-11-28 18:09:07,1,1,73,https://example.com/property2572,Marrakech,Balcon/Meubles
appartement Casablanca  110m**2,259173,2024-12-22 16:45:06,4,4,110,https://example.com/property2573,Casablanca,Piscine/Jardin/Spa
appartement Rabat  206m**2,237745,2024-11-05 23:58:15,1,1,206,https://example.com/property2574,Meknès,Balcon/Ascenseur
appartement Agadir  199m**2,234364,2024-12-17 18:21:26,2,1,199,https://example.com/property2575,Casablanca,Balcon/Ascenseur
appartement Rabat  171m**2,180890,2024-11-15 14:22:04,1,1,171,https://example.com/property2576,Rabat,Piscine/Jardin/Spa
appartement Fès  146m**2,272024,2024-11-24 00:50:54,3,1,146,https://example.com/property2577,Tanger,Piscine/Jardin/Spa
appartement Rabat  137m**2,168239,2024-11-18 11:40:48,1,1,137,https://example.com/property2578,Marrakech,Piscine/Garage
appartement Casablanca  160m**2,214524,2024-12-09 21:28:19,4,3,160,https://example.com/property2579,Casablanca,Vue mer/Ascenseur
appartement Marrakech  165m**2,124197,2024-11-17 13:51:02,3,3,165,https://example.com/property2580,Agadir,Jardin/Piscine
appartement Meknès  124m**2,427009,2024-11-22 00:07:51,3,2,124,https://example.com/property2581,Marrakech,Meubles/Ascenseur
appartement Tanger  144m**2,295409,2024-11-19 11:14:24,4,1,144,https://example.com/property2582,Fès,Vue mer/Ascenseur
appartement Marrakech  178m**2,128521,2024-12-22 20:54:00,2,1,178,https://example.com/property2583,Meknès,Piscine/Sauna/Garage
appartement Casablanca  91m**2,229565,2024-12-26 21:18:31,3,2,91,https://example.com/property2584,Marrakech,Piscine/Sauna/Garage
appartement Rabat  74m**2,185041,2024-12-31 02:39:09,3,3,74,https://example.com/property2585,Marrakech,Garage/Jardin
appartement Marrakech  95m**2,203602,2024-11-12 11:04:40,2,2,95,https://example.com/property2586,Tanger,Garage/Jardin
appartement Agadir  167m**2,215590,2024-11-02 10:46:40,2,2,167,https://example.com/property2587,Rabat,Jardin/Garage
appartement Casablanca  138m**2,131818,2024-12-09 02:18:55,1,1,138,https://example.com/property2588,Meknès,Piscine/Jardin/Spa
appartement Fès  189m**2,119274,2024-11-25 11:09:46,2,1,189,https://example.com/property2589,Tanger,Balcon/Meubles
appartement Rabat  161m**2,266483,2024-11-08 12:08:36,3,3,161,https://example.com/property2590,Meknès,Ascenseur/Balcon
appartement Marrakech  185m**2,157721,2024-12-14 01:11:06,4,4,185,https://example.com/property2591,Casablanca,Balcon/Meubles
appartement Tanger  120m**2,204820,2024-12-01 13:44:17,2,2,120,https://example.com/property2592,Casablanca,Piscine/Sauna/Garage
appartement Agadir  234m**2,215494,2024-12-25 06:47:12,3,1,234,https://example.com/property2593,Marrakech,Ascenseur
appartement Meknès  113m**2,402149,2024-11-08 01:44:43,2,1,113,https://example.com/property2594,Marrakech,Meubles/Ascenseur
appartement Agadir  147m**2,235448,2024-12-03 08:27:11,4,4,147,https://example.com/property2595,Marrakech,Piscine/Jardin/Spa
appartement Fès  148m**2,287046,2024-11-11 22:10:36,2,1,148,https://example.com/property2596,Fès,Ascenseur/Balcon
appartement Agadir  137m**2,261884,2024-11-23 11:34:25,2,2,137,https://example.com/property2597,Marrakech,Jardin/Piscine
appartement Casablanca  178m**2,384483,2024-11-07 02:59:02,4,1,178,https://example.com/property2598,Casablanca,Piscine/Jardin/Spa
appartement Agadir  132m**2,242868,2024-12-04 01:19:45,1,1,132,https://example.com/property2599,Tanger,Vue mer/Ascenseur
appartement Rabat  137m**2,337227,2024-11-20 04:35:03,2,1,137,https://example.com/property2600,Marrakech,Piscine/Jardin/Spa
appartement Meknès  130m**2,307350,2024-11-12 18:06:28,3,1,130,https://example.com/property2601,Rabat,Jardin/Piscine
appartement Fès  241m**2,284557,2024-12-02 09:38:58,1,1,241,https://example.com/property2602,Agadir,Ascenseur/Balcon
appartement Tanger  227m**2,233000,2024-12-16 04:22:34,3,1,227,https://example.com/property2603,Marrakech,Ascenseur
appartement Marrakech  175m**2,368264,2024-11-06 10:56:08,3,2,175,https://example.com/property2604,Fès,Garage/Jardin
appartement Agadir  256m**2,354623,2024-11-16 03:05:29,3,3,256,https://example.com/property2605,Tanger,Piscine/Jardin/Spa
appartement Fès  190m**2,304271,2024-11-21 05:58:18,2,2,190,https://example.com/property2606,Agadir,Piscine/Sauna/Garage
appartement Meknès  155m**2,186381,2024-12-28 05:41:23,2,2,155,https://example.com/property2607,Tanger,Ascenseur
appartement Marrakech  113m**2,284511,2024-12-15 16:31:24,2,2,113,https://example.com/property2608,Tanger,Piscine/Garage
appartement Meknès  75m**2,154294,2024-12-16 02:40:53,2,1,75,https://example.com/property2609,Tanger,Piscine/Sauna/Garage
appartement Casablanca  113m**2,322051,2024-11-04 03:42:53,3,2,113,https://example.com/property2610,Tanger,Vue mer/Ascenseur
appartement Agadir  307m**2,277300,2024-11-13 14:25:16,4,4,307,https://example.com/property2611,Tanger,Piscine/Garage
appartement Fès  203m**2,245008,2024-12-25 14:13:54,2,1,203,https://example.com/property2612,Tanger,Ascenseur/Balcon
appartement Tanger  153m**2,56132,2024-11-11 12:53:13,3,1,153,https://example.com/property2613,Agadir,Balcon/Ascenseur
appartement Tanger  131m**2,320766,2024-12-03 02:59:45,2,1,131,https://example.com/property2614,Marrakech,Piscine/Sauna/Garage
appartement Agadir  170m**2,414668,2024-12-18 23:54:51,3,1,170,https://example.com/property2615,Marrakech,Jardin/Piscine
appartement Tanger  168m**2,302535,2024-12-05 00:22:28,2,2,168,https://example.com/property2616,Agadir,Meubles/Ascenseur
appartement Rabat  132m**2,311130,2024-12-14 23:14:28,2,1,132,https://example.com/property2617,Marrakech,Piscine/Jardin/Spa
appartement Meknès  121m**2,196525,2024-12-12 05:39:00,3,1,121,https://example.com/property2618,Fès,Balcon/Meubles
appartement Tanger  168m**2,203922,2024-11-01 19:58:46,4,1,168,https://example.com/property2619,Rabat,Jardin/Piscine
appartement Fès  159m**2,269517,2024-12-21 08:11:24,3,2,159,https://example.com/property2620,Tanger,Ascenseur
appartement Casablanca  66m**2,238133,2024-12-23 11:46:31,2,2,66,https://example.com/property2621,Marrakech,Balcon/Meubles
appartement Tanger  206m**2,105391,2024-12-11 13:35:33,2,1,206,https://example.com/property2622,Agadir,Garage/Jardin
appartement Fès  157m**2,281052,2024-12-09 16:12:21,4,2,157,https://example.com/property2623,Meknès,Jardin/Garage
appartement Rabat  201m**2,237411,2024-12-13 12:43:48,2,2,201,https://example.com/property2624,Meknès,Jardin/Garage
appartement Fès  199m**2,369383,2024-12-14 16:20:15,1,1,199,https://example.com/property2625,Fès,Ascenseur
appartement Agadir  158m**2,156622,2024-12-05 04:39:30,2,2,158,https://example.com/property2626,Tanger,Piscine/Sauna/Garage
appartement Tanger  150m**2,300937,2024-12-05 14:04:33,5,5,150,https://example.com/property2627,Tanger,Ascenseur/Balcon
appartement Tanger  221m**2,67252,2024-11-17 07:04:26,3,2,221,https://example.com/property2628,Casablanca,Piscine/Sauna/Garage
appartement Meknès  177m**2,311945,2024-11-04 16:57:03,3,3,177,https://example.com/property2629,Tanger,Balcon/Ascenseur
appartement Agadir  221m**2,270477,2024-11-02 21:45:12,3,1,221,https://example.com/property2630,Casablanca,Garage/Jardin
appartement Fès  178m**2,336426,2024-12-06 06:00:16,2,2,178,https://example.com/property2631,Rabat,Ascenseur/Balcon
appartement Marrakech  130m**2,198948,2024-12-15 18:22:53,3,1,130,https://example.com/property2632,Agadir,Garage/Jardin
appartement Meknès  50m**2,210601,2024-11-12 20:00:11,3,3,50,https://example.com/property2633,Marrakech,Balcon/Ascenseur
appartement Tanger  186m**2,174530,2024-12-19 01:08:53,3,2,186,https://example.com/property2634,Meknès,Piscine/Sauna/Garage
appartement Agadir  109m**2,231969,2024-12-17 06:26:46,1,1,109,https://example.com/property2635,Casablanca,Meubles/Ascenseur
appartement Marrakech  58m**2,210420,2024-12-01 18:30:16,3,2,58,https://example.com/property2636,Agadir,Meubles/Ascenseur
appartement Casablanca  85m**2,383485,2024-12-02 18:20:36,2,2,85,https://example.com/property2637,Meknès,Ascenseur
appartement Tanger  153m**2,329909,2024-11-13 10:07:19,6,5,153,https://example.com/property2638,Meknès,Jardin/Garage
appartement Marrakech  131m**2,146608,2024-12-05 00:05:32,3,3,131,https://example.com/property2639,Marrakech,Balcon/Meubles
appartement Meknès  88m**2,235337,2024-12-06 06:52:20,3,2,88,https://example.com/property2640,Rabat,Vue mer/Ascenseur
appartement Meknès  199m**2,267095,2024-11-22 05:21:58,3,3,199,https://example.com/property2641,Fès,Piscine/Garage
appartement Fès  149m**2,259927,2024-12-28 12:36:03,3,1,149,https://example.com/property2642,Casablanca,Balcon/Meubles
appartement Agadir  194m**2,324190,2024-12-06 14:24:41,2,1,194,https://example.com/property2643,Meknès,Balcon/Meubles
appartement Marrakech  130m**2,274275,2024-11-20 11:22:10,3,2,130,https://example.com/property2644,Fès,Meubles/Ascenseur
appartement Rabat  150m**2,240765,2024-12-15 09:05:14,2,2,150,https://example.com/property2645,Agadir,Piscine/Garage
appartement Fès  218m**2,159426,2024-11-13 17:24:14,3,2,218,https://example.com/property2646,Fès,Ascenseur/Balcon
appartement Marrakech  199m**2,361365,2024-12-22 14:19:10,1,1,199,https://example.com/property2647,Tanger,Garage/Jardin
appartement Marrakech  94m**2,253806,2024-12-25 05:50:19,3,2,94,https://example.com/property2648,Rabat,Vue mer/Ascenseur
appartement Rabat  163m**2,170731,2024-11-06 18:21:59,4,4,163,https://example.com/property2649,Rabat,Piscine/Sauna/Garage
appartement Fès  40m**2,262348,2024-11-07 23:12:06,2,2,40,https://example.com/property2650,Fès,Vue mer/Ascenseur
appartement Rabat  44m**2,277898,2024-12-08 13:33:34,1,1,44,https://example.com/property2651,Fès,Ascenseur/Balcon
appartement Agadir  276m**2,223438,2024-11-27 02:12:45,2,1,276,https://example.com/property2652,Rabat,Meubles/Ascenseur
appartement Marrakech  158m**2,229256,2024-12-16 06:01:43,2,1,158,https://example.com/property2653,Casablanca,Jardin/Piscine
appartement Fès  210m**2,333944,2024-12-07 20:11:22,1,1,210,https://example.com/property2654,Casablanca,Balcon/Meubles
appartement Tanger  174m**2,227081,2024-12-30 21:58:12,3,1,174,https://example.com/property2655,Casablanca,Ascenseur
appartement Marrakech  159m**2,227378,2024-11-16 04:28:59,4,2,159,https://example.com/property2656,Agadir,Piscine/Sauna/Garage
appartement Meknès  79m**2,253961,2024-11-18 17:27:43,3,3,79,https://example.com/property2657,Meknès,Balcon/Meubles
appartement Fès  83m**2,234712,2024-11-05 16:29:10,2,1,83,https://example.com/property2658,Rabat,Piscine/Garage
appartement Meknès  106m**2,312796,2024-12-23 18:04:47,1,1,106,https://example.com/property2659,Fès,Vue mer/Ascenseur
appartement Fès  122m**2,252720,2024-12-17 08:12:49,2,1,122,https://example.com/property2660,Agadir,Piscine/Sauna/Garage
appartement Marrakech  171m**2,343506,2024-11-06 14:54:53,2,1,171,https://example.com/property2661,Casablanca,Ascenseur/Balcon
appartement Meknès  155m**2,361477,2024-12-29 02:23:15,2,1,155,https://example.com/property2662,Rabat,Ascenseur/Balcon
appartement Rabat  196m**2,333661,2024-12-02 05:28:52,3,3,196,https://example.com/property2663,Casablanca,Balcon/Meubles
appartement Agadir  63m**2,252101,2024-12-01 01:57:06,1,1,63,https://example.com/property2664,Meknès,Piscine/Sauna/Garage
appartement Marrakech  157m**2,429143,2024-12-05 15:08:58,3,3,157,https://example.com/property2665,Agadir,Garage/Jardin
appartement Agadir  257m**2,366949,2024-11-29 04:31:27,2,2,257,https://example.com/property2666,Tanger,Balcon/Ascenseur
appartement Marrakech  137m**2,172031,2024-12-05 18:40:41,4,2,137,https://example.com/property2667,Casablanca,Piscine/Sauna/Garage
appartement Rabat  187m**2,267801,2024-12-07 16:39:24,2,2,187,https://example.com/property2668,Tanger,Piscine/Garage
appartement Agadir  212m**2,169185,2024-12-05 04:01:18,4,1,212,https://example.com/property2669,Tanger,Balcon/Ascenseur
appartement Tanger  99m**2,221608,2024-11-30 19:19:18,2,1,99,https://example.com/property2670,Meknès,Ascenseur/Balcon
appartement Agadir  193m**2,222007,2024-11-29 02:18:36,3,2,193,https://example.com/property2671,Marrakech,Jardin/Garage
appartement Fès  116m**2,367359,2024-11-09 20:12:05,2,1,116,https://example.com/property2672,Casablanca,Piscine/Sauna/Garage
appartement Tanger  258m**2,69177,2024-11-05 05:08:22,4,4,258,https://example.com/property2673,Meknès,Piscine/Garage
appartement Meknès  217m**2,191361,2024-11-30 13:19:38,1,1,217,https://example.com/property2674,Tanger,Balcon/Ascenseur
appartement Fès  201m**2,262372,2024-11-18 17:11:55,3,1,201,https://example.com/property2675,Agadir,Meubles/Ascenseur
appartement Tanger  50m**2,287386,2024-12-16 23:13:44,2,1,50,https://example.com/property2676,Agadir,Jardin/Piscine
appartement Tanger  129m**2,335301,2024-12-29 10:07:39,2,2,129,https://example.com/property2677,Tanger,Piscine/Sauna/Garage
appartement Rabat  148m**2,191284,2024-11-18 10:46:21,3,2,148,https://example.com/property2678,Rabat,Piscine/Jardin/Spa
appartement Casablanca  171m**2,258218,2024-12-26 12:16:40,1,1,171,https://example.com/property2679,Rabat,Jardin/Garage
appartement Fès  154m**2,358695,2024-11-03 09:55:48,3,3,154,https://example.com/property2680,Fès,Meubles/Ascenseur
appartement Rabat  165m**2,230275,2024-12-30 23:12:35,2,1,165,https://example.com/property2681,Fès,Garage/Jardin
appartement Rabat  211m**2,172143,2024-11-25 14:08:13,1,1,211,https://example.com/property2682,Agadir,Jardin/Piscine
appartement Marrakech  186m**2,138041,2024-11-06 02:23:20,3,3,186,https://example.com/property2683,Tanger,Balcon/Meubles
appartement Tanger  243m**2,218575,2024-11-13 11:46:05,3,3,243,https://example.com/property2684,Agadir,Balcon/Ascenseur
appartement Meknès  54m**2,224438,2024-11-14 15:47:46,4,3,54,https://example.com/property2685,Rabat,Ascenseur/Balcon
appartement Casablanca  174m**2,214471,2024-12-05 05:31:52,4,1,174,https://example.com/property2686,Tanger,Ascenseur
appartement Casablanca  120m**2,245897,2024-12-22 08:35:09,4,3,120,https://example.com/property2687,Casablanca,Piscine/Garage
appartement Rabat  219m**2,192471,2024-11-07 18:21:42,2,2,219,https://example.com/property2688,Casablanca,Ascenseur
appartement Marrakech  197m**2,116403,2024-12-11 16:01:56,2,2,197,https://example.com/property2689,Fès,Piscine/Garage
appartement Meknès  45m**2,305601,2024-12-30 02:18:23,2,1,45,https://example.com/property2690,Agadir,Meubles/Ascenseur
appartement Fès  231m**2,116830,2024-11-24 23:05:27,4,4,231,https://example.com/property2691,Marrakech,Garage/Jardin
appartement Marrakech  134m**2,378038,2024-12-20 23:09:02,3,1,134,https://example.com/property2692,Tanger,Piscine/Sauna/Garage
appartement Fès  94m**2,159535,2024-11-19 05:49:37,2,2,94,https://example.com/property2693,Tanger,Jardin/Piscine
appartement Rabat  98m**2,298507,2024-12-10 22:19:20,4,1,98,https://example.com/property2694,Meknès,Jardin/Garage
appartement Casablanca  193m**2,398127,2024-12-24 11:57:55,3,2,193,https://example.com/property2695,Fès,Ascenseur
appartement Tanger  212m**2,140897,2024-11-27 16:14:00,3,2,212,https://example.com/property2696,Tanger,Meubles/Ascenseur
appartement Tanger  181m**2,232092,2024-11-28 09:19:08,2,2,181,https://example.com/property2697,Agadir,Vue mer/Ascenseur
appartement Rabat  126m**2,173550,2024-12-20 07:56:03,3,1,126,https://example.com/property2698,Meknès,Jardin/Piscine
appartement Agadir  119m**2,422004,2024-12-17 11:41:58,4,2,119,https://example.com/property2699,Meknès,Piscine/Garage
appartement Fès  40m**2,193611,2024-12-31 14:43:06,2,1,40,https://example.com/property2700,Tanger,Piscine/Garage
appartement Fès  145m**2,400360,2024-11-24 05:05:26,1,1,145,https://example.com/property2701,Meknès,Garage/Jardin
appartement Meknès  120m**2,395976,2024-11-16 18:36:56,2,1,120,https://example.com/property2702,Tanger,Vue mer/Ascenseur
appartement Casablanca  188m**2,268372,2024-12-28 00:25:56,4,3,188,https://example.com/property2703,Marrakech,Ascenseur/Balcon
appartement Meknès  114m**2,260565,2024-12-07 05:33:47,3,2,114,https://example.com/property2704,Agadir,Balcon/Meubles
appartement Meknès  129m**2,208150,2024-11-15 18:10:47,3,2,129,https://example.com/property2705,Casablanca,Garage/Jardin
appartement Casablanca  104m**2,261438,2024-12-15 00:39:29,2,1,104,https://example.com/property2706,Marrakech,Piscine/Jardin/Spa
appartement Fès  88m**2,217330,2024-11-08 20:38:24,4,1,88,https://example.com/property2707,Meknès,Jardin/Garage
appartement Marrakech  95m**2,291307,2024-12-08 08:02:36,4,4,95,https://example.com/property2708,Marrakech,Piscine/Sauna/Garage
appartement Marrakech  140m**2,245434,2024-11-15 16:03:32,2,2,140,https://example.com/property2709,Marrakech,Piscine/Sauna/Garage
appartement Meknès  162m**2,331661,2024-12-10 15:34:54,1,1,162,https://example.com/property2710,Agadir,Piscine/Jardin/Spa
appartement Marrakech  149m**2,346291,2024-12-14 00:01:02,3,2,149,https://example.com/property2711,Marrakech,Jardin/Garage
appartement Rabat  133m**2,232865,2024-11-24 22:13:27,2,1,133,https://example.com/property2712,Marrakech,Jardin/Piscine
